קישור, שם, מספר חדש, דירוג, מספר קודם
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2168936,"הצעת חוק לתיקון פקודת התעבורה (ריבית פיגורים בשל אי תשלום קנס על עבירת חניה), התשפ'ב-2022",פ\24\3224,,פ/1358/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2168936,"הצעת חוק לתיקון פקודת התעבורה (ריבית פיגורים בשל אי תשלום קנס על עבירת חניה), התשפ'ב-2022",פ\24\3224,,פ/1358/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169226,"הצעת חוק הבטחת מסגרת השמה חוץ-ביתית לקטינים נזקקים, התשפ'ב-2022",פ\24\3205,,פ/1352/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169226,"הצעת חוק הבטחת מסגרת השמה חוץ-ביתית לקטינים נזקקים, התשפ'ב-2022",פ\24\3205,,פ/1352/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169179,"הצעת חוק סיוע למשפחות שבראשן הורה עצמאי (תיקון - הגנה מפני עיקול של כספי סיוע), התשפ'ב-2022",פ\24\3210,0,פ/486/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2165250,"הצעת חוק-יסוד: ההתגברות (תיקוני חקיקה)",פ\24\3186,,פ/532/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169378,"הצעת חוק המועצה להשכלה גבוהה (תיקון - ביטול חובת דרישות מבחני כניסה וציון פסיכומטרי), התשפ'ב-2022",פ\24\3198,,פ/121/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166074,"הצעת חוק הגנת הצרכן (תיקון - מגבלות על חיוב חשבון של צרכן בתשלומים), התשפ'ב-2022",פ\24\3248,,פ/1185/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166074,"הצעת חוק הגנת הצרכן (תיקון - מגבלות על חיוב חשבון של צרכן בתשלומים), התשפ'ב-2022",פ\24\3248,,פ/1185/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166069,"הצעת חוק הגנת הצרכן (תיקון - חובת גילוי הוזלה במחיר בעסקה מתמשכת), התשפ'ב-2022",פ\24\3238,,פ/1163/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166069,"הצעת חוק הגנת הצרכן (תיקון - חובת גילוי הוזלה במחיר בעסקה מתמשכת), התשפ'ב-2022",פ\24\3238,,פ/1163/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166086,"הצעת חוק המועצה הישראלית לצרכנות (תיקון - ודאות תקציבית), התשפ'ב-2022",פ\24\3244,,פ/1187/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166086,"הצעת חוק המועצה הישראלית לצרכנות (תיקון - ודאות תקציבית), התשפ'ב-2022",פ\24\3244,,פ/1187/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166061,"הצעת חוק הגנת הצרכן (תיקון - איסור גביית עמלה בהרשאה לחיוב חשבון בהוראת קבע), התשפ'ב-2022",פ\24\3262,,פ/1169/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166061,"הצעת חוק הגנת הצרכן (תיקון - איסור גביית עמלה בהרשאה לחיוב חשבון בהוראת קבע), התשפ'ב-2022",פ\24\3262,,פ/1169/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166084,"הצעת חוק הגנת הצרכן (תיקון - פנייה מקדימה בעסקת מכר מרחוק), התשפ'ב-2022",פ\24\3251,,פ/1159/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166084,"הצעת חוק הגנת הצרכן (תיקון - פנייה מקדימה בעסקת מכר מרחוק), התשפ'ב-2022",פ\24\3251,,פ/1159/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156742,"הצעת חוק המועצה להשכלה גבוהה (תיקון - קביעת תנאי קבלה בידי מוסד), התשפ'ב-2022",פ\24\3272,,פ/936/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2156742,"הצעת חוק המועצה להשכלה גבוהה (תיקון - קביעת תנאי קבלה בידי מוסד), התשפ'ב-2022",פ\24\3272,,פ/936/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166070,"הצעת חוק הגנת הצרכן (תיקון - חובת הצגת מחיר מוצר בעת עריכת החשבון בקופה), התשפ'ב-2022",פ\24\3239,,פ/1167/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166070,"הצעת חוק הגנת הצרכן (תיקון - חובת הצגת מחיר מוצר בעת עריכת החשבון בקופה), התשפ'ב-2022",פ\24\3239,,פ/1167/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169471,"הצעת חוק המזונות (הבטחת תשלום) (תיקון - סכום שלא יובא בחשבון במבחן ההכנסה), התשפ'ב-2022",פ\24\3252,-2,פ/987/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169471,"הצעת חוק המזונות (הבטחת תשלום) (תיקון - סכום שלא יובא בחשבון במבחן ההכנסה), התשפ'ב-2022",פ\24\3252,-1,פ/916/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169471,"הצעת חוק המזונות (הבטחת תשלום) (תיקון - סכום שלא יובא בחשבון במבחן ההכנסה), התשפ'ב-2022",פ\24\3252,-1,פ/916/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166087,"הצעת חוק המים (תיקון - הנחות לאוכלוסיות זכאיות), התשפ'ב-2022",פ\24\3241,,פ/1150/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166087,"הצעת חוק המים (תיקון - הנחות לאוכלוסיות זכאיות), התשפ'ב-2022",פ\24\3241,,פ/1150/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166072,"הצעת חוק הגנת הצרכן (תיקון - חובת פרסום שם יצרן ודגם מוצר), התשפ'ב-2022",פ\24\3246,,פ/589/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166072,"הצעת חוק הגנת הצרכן (תיקון - חובת פרסום שם יצרן ודגם מוצר), התשפ'ב-2022",פ\24\3246,,פ/589/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166071,"הצעת חוק הגנת הצרכן (תיקון - חובת סימון נפח האריזה וקביעת הנפח בשימוש), התשפ'ב-2022",פ\24\3242,,פ/1161/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166071,"הצעת חוק הגנת הצרכן (תיקון - חובת סימון נפח האריזה וקביעת הנפח בשימוש), התשפ'ב-2022",פ\24\3242,,פ/1161/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169771,"הצעת חוק התכנון והבנייה (תיקון - הרחבת הפטור מהיטל השבחה), התשפ'ב-2022",פ\24\3259,,פ/1122/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169771,"הצעת חוק התכנון והבנייה (תיקון - הרחבת הפטור מהיטל השבחה), התשפ'ב-2022",פ\24\3259,,פ/1122/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169772,"הצעת חוק התכנון והבנייה (תיקון - ייצוג הוועדה המקומית), התשפ'ב-2022",פ\24\3264,,פ/1124/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169772,"הצעת חוק התכנון והבנייה (תיקון - ייצוג הוועדה המקומית), התשפ'ב-2022",פ\24\3264,,פ/1124/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169388,"הצעת חוק מעונות יום שיקומיים (תיקון - פעוט עם מוגבלות שטרם מלאו לו שישה חודשים), התשפ'ב-2022",פ\24\3256,,פ/1499/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169388,"הצעת חוק מעונות יום שיקומיים (תיקון - פעוט עם מוגבלות שטרם מלאו לו שישה חודשים), התשפ'ב-2022",פ\24\3256,,פ/1499/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166062,"הצעת חוק הגנת הצרכן (תיקון - איסור התניית עסקה באופן תשלום), התשפ'ב-2022",פ\24\3268,,פ/590/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166062,"הצעת חוק הגנת הצרכן (תיקון - איסור התניית עסקה באופן תשלום), התשפ'ב-2022",פ\24\3268,,פ/590/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2170189,"הצעת חוק הגנת הצרכן (תיקון - סימון תוצרת חקלאית שאינה ארוזה מראש), התשפ''ב-2022",פ\24\3294,-1,פ/1144/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2170189,"הצעת חוק הגנת הצרכן (תיקון - סימון תוצרת חקלאית שאינה ארוזה מראש), התשפ''ב-2022",פ\24\3294,,פ/2413/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166067,"הצעת חוק הגנת הצרכן (תיקון - אישור להמשך מתן שירות בעסקה מתמשכת), התשפ'ב-2022",פ\24\3260,,פ/827/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166067,"הצעת חוק הגנת הצרכן (תיקון - אישור להמשך מתן שירות בעסקה מתמשכת), התשפ'ב-2022",פ\24\3260,,פ/827/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169211,"הצעת חוק הנחה לנכים בתחבורה ציבורית, התשפ'ב-2022",פ\24\3267,,פ/828/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169081,"הצעת חוק יישום תוכנית ההתנתקות (תיקון - ביטול סעיפי הפינוי ושינוי שם החוק), התשפ'ב-2022",פ\24\3258,,פ/2016/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169773,"הצעת חוק התכנון והבנייה (תיקון - סייגים להתניית היתר), התשפ'ב-2022",פ\24\3263,,פ/1123/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169773,"הצעת חוק התכנון והבנייה (תיקון - סייגים להתניית היתר), התשפ'ב-2022",פ\24\3263,,פ/1123/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2167913,"הצעת חוק לתיקון פקודת מס הכנסה (נקודת זיכוי לאפוטרופוס), התשפ'ב-2022",פ\24\3274,,פ/1736/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2167913,"הצעת חוק לתיקון פקודת מס הכנסה (נקודת זיכוי לאפוטרופוס), התשפ'ב-2022",פ\24\3274,,פ/1736/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2158206,"הצעת חוק התובע הכללי, התשפ'ב-2022",פ\24\3327,,פ/1851/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2167542,"הצעת חוק העונשין (תיקון - ביטול העבירה על העלבת עובד ציבור), התשפ'ב-2022",פ\24\3312,3,פ/49/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169775,"הצעת חוק זכויות החולה (תיקון - הסדר חניה למאושפזים בבית חולים ולמבקריהם), התשפ'ב-2022",פ\24\3322,,פ/1312/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169775,"הצעת חוק זכויות החולה (תיקון - הסדר חניה למאושפזים בבית חולים ולמבקריהם), התשפ'ב-2022",פ\24\3322,,פ/1312/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2163309,"הצעת חוק החברות הממשלתיות (תיקון - קווי פעולה של חברה ממשלתית), התשפ'ב-2022",פ\24\3302,,פ/2020/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169776,"הצעת חוק זכויות החולה (תיקון - מתן הסכמה לטיפול רפואי), התשפ'ב-2022",פ\24\3337,,פ/1300/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169776,"הצעת חוק זכויות החולה (תיקון - מתן הסכמה לטיפול רפואי), התשפ'ב-2022",פ\24\3337,,פ/1300/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169430,"הצעת חוק הגנה על הציבור מפני עבריינים שביצעו עבירות אלימות חמורות, התשפ'ב-2022",פ\24\3338,,פ/717/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2170242,"הצעת חוק הפרטת גלי צה'ל, התשפ'ב-2022",פ\24\3306,,פ/422/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166989,"הצעת חוק ההוצאה לפועל (תיקון - הגבלת סכום עיקול בידי צד שלישי שהוא תאגיד בנקאי), התשפ'ב-2022",פ\24\3311,,פ/1653/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2165188,"הצעת חוק לתיקון פקודת התעבורה (הגבלת סכום אגרת רישיון רכב), התשפ'ב-2022",פ\24\3314,1,פ/2414/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169455,"הצעת חוק החולה הנוטה למות (תיקון - מוות במרשם רופא), התשפ'ב-2022",פ\24\3304,2,פ/91/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169455,"הצעת חוק החולה הנוטה למות (תיקון - מוות במרשם רופא), התשפ'ב-2022",פ\24\3304,2,פ/20/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166075,"הצעת חוק הגנת הצרכן (תיקון - סיכום פנייה), התשפ'ב-2022",פ\24\3301,,פ/676/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166075,"הצעת חוק הגנת הצרכן (תיקון - סיכום פנייה), התשפ'ב-2022",פ\24\3301,0,פ/1370/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2166075,"הצעת חוק הגנת הצרכן (תיקון - סיכום פנייה), התשפ'ב-2022",פ\24\3301,0,פ/1370/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2189603,"הצעת חוק מס ערך מוסף (תיקון - פטור ממס במכירת תרופות מצילות חיים שאינן כלולות בסל הבריאות), התשפ'ב-2022",פ\24\3397,-1,פ/1348/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2189603,"הצעת חוק מס ערך מוסף (תיקון - פטור ממס במכירת תרופות מצילות חיים שאינן כלולות בסל הבריאות), התשפ'ב-2022",פ\24\3397,-1,פ/627/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2167874,"הצעת חוק כביש אגרה (כביש ארצי לישראל) (תיקון - הפחתת ריבית פיגורים על חוב חלוט), התשפ'ב-2022",פ\24\3358,,פ/413/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169778,"הצעת חוק חובת המכרזים (תיקון - עידוד העסקת עובדים מאוכלוסיות ייחודיות), התשפ'ב-2022",פ\24\3382,,פ/1421/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169778,"הצעת חוק חובת המכרזים (תיקון - עידוד העסקת עובדים מאוכלוסיות ייחודיות), התשפ'ב-2022",פ\24\3382,,פ/1421/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2189597,"הצעת חוק-יסוד: השפיטה (תיקון - רשות ערעור למדינה על זיכוי אדם בפלילים)",פ\24\3353,,פ/1031/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2189599,"הצעת חוק הדחת נציג ציבור התומך במאבק מזוין נגד מדינת ישראל (תיקוני חקיקה), התשפ'ב-2022",פ\24\3389,0,פ/16/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2189745,"הצעת חוק לתיקון פקודת התעבורה (הגבלת תשלום בעד חניה במוסד רפואי), התשפ'ב-2022",פ\24\3354,-2,פ/634/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2189745,"הצעת חוק לתיקון פקודת התעבורה (הגבלת תשלום בעד חניה במוסד רפואי), התשפ'ב-2022",פ\24\3354,,פ/1561/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169774,"הצעת חוק התקשורת (בזק ושידורים) (תיקון - חובת מסירת פרטים של שולח פרסומת בניגוד לחוק), התשפ'ב-2022",פ\24\3368,,פ/1374/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2169774,"הצעת חוק התקשורת (בזק ושידורים) (תיקון - חובת מסירת פרטים של שולח פרסומת בניגוד לחוק), התשפ'ב-2022",פ\24\3368,,פ/1374/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190214,"הצעת חוק לתיקון פקודת מס הכנסה (נקודות זיכוי לאפוטרופוס), התשפ'ב-2022",פ\24\3406,,פ/1736/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190015,"הצעת חוק כרטיסי חיוב (תיקון - חובת פרסום פרטי ספק), התשפ'ב-2022",פ\24\3367,,פ/1154/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2167867,"הצעת חוק לתיקון פקודת התעבורה (חובת התקנת לחצן מצוקה באוטובוס), התשפ'ב-2022",פ\24\3402,0,פ/2433/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190013,"הצעת חוק כביש אגרה (כביש ארצי לישראל) (תיקון - פטור מאגרה בשל האטה ממהירות הנסיעה המותרת), התשפ'ב-2022",פ\24\3378,,פ/795/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2189609,"הצעת חוק הביטוח הלאומי (תיקון - דמי אבטלה למי שנמצא בהכשרה מקצועית), התשפ'ב-2022",פ\24\3420,-1,פ/47/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2189609,"הצעת חוק הביטוח הלאומי (תיקון - דמי אבטלה למי שנמצא בהכשרה מקצועית), התשפ'ב-2022",פ\24\3420,0,פ/223/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2189609,"הצעת חוק הביטוח הלאומי (תיקון - דמי אבטלה למי שנמצא בהכשרה מקצועית), התשפ'ב-2022",פ\24\3420,-1,פ/47/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2189752,"הצעת חוק פיקוח על מחירי מצרכים ושירותים (תיקון - הגבלת מרווחי שיווק על ירקות), התשפ'ב-2022",פ\24\3360,-3,פ/641/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2189752,"הצעת חוק פיקוח על מחירי מצרכים ושירותים (תיקון - הגבלת מרווחי שיווק על ירקות), התשפ'ב-2022",פ\24\3360,,פ/1614/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190014,"הצעת חוק כביש אגרה (כביש ארצי לישראל) (תיקון - פטור מאגרה לתחבורה ציבורית), התשפ'ב-2022",פ\24\3361,,פ/1372/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190014,"הצעת חוק כביש אגרה (כביש ארצי לישראל) (תיקון - פטור מאגרה לתחבורה ציבורית), התשפ'ב-2022",פ\24\3361,,פ/1372/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190211,"הצעת חוק התכנון והבנייה (תיקון - חובת שידור והקלטת ישיבות, ניהול פרוטוקול ופרסומו), התשפ'ב-2022",פ\24\3380,1,פ/991/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2189754,"הצעת חוק הדיור הציבורי (הגדלת המלאי), התשפ'ב-2022",פ\24\3373,,פ/633/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2189741,"הצעת חוק ביטוח בריאות ממלכתי (תיקון - החזר אגרת נסיעה באמבולנס), התשפ'ב-2022",פ\24\3405,,פ/109/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2189741,"הצעת חוק ביטוח בריאות ממלכתי (תיקון - החזר אגרת נסיעה באמבולנס), התשפ'ב-2022",פ\24\3405,,פ/109/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157035,"הצעת חוק הביטוח הלאומי (תיקון - קביעת אחוזי נכות ללקויי שמיעה - דו-צידי וחד-צידי), התשפ'ב-2022 ",פ\24\3415,,פ/83/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2157035,"הצעת חוק הביטוח הלאומי (תיקון - קביעת אחוזי נכות ללקויי שמיעה - דו-צידי וחד-צידי), התשפ'ב-2022 ",פ\24\3415,,פ/83/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2189488,"הצעת חוק דחיית תשלומי מס לעסק חדש (תיקוני חקיקה), התשפ'ב-2022",פ\24\3357,2,פ/2178/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2170260,"הצעת חוק הביטוח הלאומי (תיקון - קביעת אחוזי נכות ללקויי שמיעה - דו-צידי וחד-צידי), התשפ'ב-2022",פ\24\3419,,פ/83/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2170260,"הצעת חוק הביטוח הלאומי (תיקון - קביעת אחוזי נכות ללקויי שמיעה - דו-צידי וחד-צידי), התשפ'ב-2022",פ\24\3419,,פ/83/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190009,"הצעת חוק יסודות התקציב (תיקון - ועדת ערר לתמיכה במוסד ציבור), התשפ'ב-2022",פ\24\3351,,פ/1190/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190009,"הצעת חוק יסודות התקציב (תיקון - ועדת ערר לתמיכה במוסד ציבור), התשפ'ב-2022",פ\24\3351,,פ/1190/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2190121,"הצעת חוק הרשויות המקומיות (גמול השתתפות בישיבות והחזר הוצאות לחברי מועצה), התשפ'ב-2022",פ\24\3383,1,פ/1725/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2189747,"הצעת חוק ביטוח בריאות ממלכתי (תיקון - צמצום פערים בין הפריפריה למרכז), התשפ'ב-2022",פ\24\3379,0,פ/72/22
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2189747,"הצעת חוק ביטוח בריאות ממלכתי (תיקון - צמצום פערים בין הפריפריה למרכז), התשפ'ב-2022",פ\24\3379,0,פ/41/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2189747,"הצעת חוק ביטוח בריאות ממלכתי (תיקון - צמצום פערים בין הפריפריה למרכז), התשפ'ב-2022",פ\24\3379,0,פ/912/23
https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2189747,"הצעת חוק ביטוח בריאות ממלכתי (תיקון - צמצום פערים בין הפריפריה למרכז), התשפ'ב-2022",פ\24\3379,0,פ/952/23
